run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,knn_acc1,knn_acc5,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_full__inr_diffusion_history_conditioned__specialization__s0,lichess_top3_full,inr_diffusion_history_conditioned,specialization,0,0.5569007263922519,0.5569007263922519,0.5108958837772397,0.9297820823244553,nan,nan,nan,nan,,0.0003484320557491289,0.0,1.0,,4490,413,413,413
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_sa16__inr_transformer_fitted_latent__conflation__s0,lichess_top3_sa16,inr_transformer_fitted_latent,conflation,0,0.7057971014492753,0.7057971014492753,0.7347826086956522,0.8855072463768116,nan,nan,nan,nan,,0.1922276511038726,4.749002200557062,1.0,,3217,690,690,205
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_sa16__cvae__single_shift__s1,lichess_top3_sa16,cvae,single_shift,1,0.7275362318840579,0.7275362318840579,0.7797101449275362,0.9623188405797102,nan,nan,nan,nan,,0.15588566284042313,4.939903458125844,1.0,,4490,690,690,205
/mnt/data/INR/outputs/full_suite_new_datasets/dmlab_seekavoid_sa16__cvae__novel_generalization__s1,dmlab_seekavoid_sa16,cvae,novel_generalization,1,0.6666666666666666,1.0,,,3.412527084350586,nan,nan,nan,,0.4207936507936508,1.7755701264880952,1.0,,26,21,21,0
/mnt/data/INR/outputs/full_suite_new_datasets/dmlab_seekavoid_full__cvae__conflation__s0,dmlab_seekavoid_full,cvae,conflation,0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,,0.4690740740740741,1.5682087085865162,1.0,,84,18,18,9
/mnt/data/INR/outputs/full_suite_new_datasets/dmlab_seekavoid_sa16__inr_transformer_fitted_latent__single_shift__s0,dmlab_seekavoid_sa16,inr_transformer_fitted_latent,single_shift,0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,,0.41444444444444445,1.8424654303656685,1.0,,84,18,18,9
/mnt/data/INR/outputs/full_suite_new_datasets/synthetic_grf_10x__inr_transformer_history_conditioned__single_shift__s0,synthetic_grf_10x,inr_transformer_history_conditioned,single_shift,0,0.9166666666666666,0.9166666666666666,0.9166666666666666,1.0,nan,0.017258113250136375,0.017093183748702064,0.010617274791002274,0.13137013835014552,,,1.0,1.0096488462219237,78,12,12,3
/mnt/data/INR/outputs/full_suite_new_datasets/synthetic_grf_10x__inr_transformer_history_conditioned__specialization__s0,synthetic_grf_10x,inr_transformer_history_conditioned,specialization,0,1.0,1.0,1.0,1.0,nan,0.03369538113474846,0.04053817176173153,0.012949459254741669,0.18356301679463774,,,1.0,0.8312013016471863,78,6,6,6
/mnt/data/INR/outputs/full_suite_new_datasets/dmlab_seekavoid_full__inr_transformer_history_conditioned__no_shift__s0,dmlab_seekavoid_full,inr_transformer_history_conditioned,no_shift,0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,,0.6555555555555556,0.9110325622558594,1.0,,84,18,18,0
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_sa16__inr_transformer_history_conditioned__novel_generalization__s0,lichess_top3_sa16,inr_transformer_history_conditioned,novel_generalization,0,0.39526791927627003,0.5904365904365905,0.35490605427974947,0.6478775226165623,4.3756794929504395,nan,nan,nan,,0.06815327828303969,5.7946343717521005,1.0,,1924,1437,1437,0
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_full__inr_transformer_fitted_latent__no_shift__s0,lichess_top3_full,inr_transformer_fitted_latent,no_shift,0,0.6933471933471933,0.6933471933471933,0.5925155925155925,0.972972972972973,nan,nan,nan,nan,,0.22954282977944282,4.277508258322609,1.0,,4490,962,962,0
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_sa16__cvae__conflation__s1,lichess_top3_sa16,cvae,conflation,1,0.8942028985507247,0.8942028985507247,0.7478260869565218,0.9579710144927536,nan,nan,nan,nan,,0.15331982894440693,5.143704743592449,1.0,,3217,690,690,205
/mnt/data/INR/outputs/full_suite_new_datasets/synthetic_grf_10x__inr_diffusion_history_conditioned__novel_generalization__s1,synthetic_grf_10x,inr_diffusion_history_conditioned,novel_generalization,1,0.4444444444444444,0.6666666666666666,0.4074074074074074,0.6666666666666666,4.80492639541626,0.7657778859138489,0.7011628718840771,0.15712954103946686,0.875087359018429,,,1.0,1.0921540723571777,34,27,27,0
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_full__inr_transformer_history_conditioned__no_shift__s0,lichess_top3_full,inr_transformer_history_conditioned,no_shift,0,0.6434511434511434,0.6434511434511434,0.5332640332640333,0.9542619542619543,nan,nan,nan,nan,,0.23112025013379905,4.2275033794300025,1.0,,4490,962,962,0
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_full__inr_transformer_fitted_latent__new_policy__s1,lichess_top3_full,inr_transformer_fitted_latent,new_policy,1,0.4627696590118302,0.6912681912681913,0.40501043841336115,0.6485734168406402,0.008521107956767082,nan,nan,nan,,0.205907509836346,4.447068227993552,1.0,,4490,1437,1437,0
/mnt/data/INR/outputs/full_suite_new_datasets/dmlab_seekavoid_full__inr_transformer_history_conditioned__specialization__s1,dmlab_seekavoid_full,inr_transformer_history_conditioned,specialization,1,1.0,1.0,1.0,1.0,nan,nan,nan,nan,,0.31277777777777777,2.823724998191551,1.0,,84,18,18,18
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_full__cvae__single_shift__s0,lichess_top3_full,cvae,single_shift,0,0.8144927536231884,0.8144927536231884,0.7884057971014493,0.972463768115942,nan,nan,nan,nan,,0.15255157437567862,4.9863726021887125,1.0,,4490,690,690,205
/mnt/data/INR/outputs/full_suite_new_datasets/dmlab_seekavoid_sa16__inr_transformer_history_conditioned__new_policy__s0,dmlab_seekavoid_sa16,inr_transformer_history_conditioned,new_policy,0,0.6666666666666666,1.0,,,4.701955318450928,nan,nan,nan,,0.5246031746031746,1.4937664504278274,1.0,,58,21,21,0
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_full__inr_diffusion_history_conditioned__conflation__s0,lichess_top3_full,inr_diffusion_history_conditioned,conflation,0,0.8710144927536232,0.8710144927536232,0.8478260869565217,0.9420289855072463,nan,nan,nan,nan,,0.0010857763300760044,0.0,1.0,,3217,690,690,205
/mnt/data/INR/outputs/full_suite_new_datasets/synthetic_grf_10x__cvae__generalization__s0,synthetic_grf_10x,cvae,generalization,0,0.9444444444444444,0.9444444444444444,0.8888888888888888,1.0,nan,0.9414170980453491,0.82728201407988,0.6825281977653503,0.9702665087723832,,,1.0,1.1379639373550414,34,18,18,0
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_full__inr_transformer_history_conditioned__new_policy__s0,lichess_top3_full,inr_transformer_history_conditioned,new_policy,0,0.43075852470424497,0.6434511434511434,0.3569937369519833,0.6388308977035491,5.042782783508301,nan,nan,nan,,0.2083032078846227,4.384862799546305,1.0,,4490,1437,1437,0
/mnt/data/INR/outputs/full_suite_new_datasets/synthetic_grf_10x__inr_diffusion_history_conditioned__generalization__s1,synthetic_grf_10x,inr_diffusion_history_conditioned,generalization,1,0.6666666666666666,0.6666666666666666,0.6111111111111112,1.0,nan,0.7028748393058777,0.7193118805333624,0.11639529466629028,0.8383763112742855,,,1.0,0.9771489368209839,34,18,18,0
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_full__inr_transformer_history_conditioned__no_shift__s1,lichess_top3_full,inr_transformer_history_conditioned,no_shift,1,0.6413721413721414,0.6413721413721414,0.5727650727650727,0.9563409563409564,nan,nan,nan,nan,,0.2380130689372295,4.194067948083926,1.0,,4490,962,962,0
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_sa16__inr_transformer_fitted_latent__no_shift__s0,lichess_top3_sa16,inr_transformer_fitted_latent,no_shift,0,0.682952182952183,0.682952182952183,0.5821205821205822,0.9719334719334719,nan,nan,nan,nan,,0.22971183910312384,4.275407657627052,1.0,,4490,962,962,0
/mnt/data/INR/outputs/full_suite_new_datasets/synthetic_grf_10x__cvae__generalization__s1,synthetic_grf_10x,cvae,generalization,1,0.7777777777777778,0.7777777777777778,0.8888888888888888,0.8888888888888888,nan,0.9417405128479004,0.963763534258882,0.644658625125885,0.9704331573312509,,,1.0,0.9771489368209839,34,18,18,0
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_full__inr_diffusion_history_conditioned__novel_generalization__s0,lichess_top3_full,inr_diffusion_history_conditioned,novel_generalization,0,0.3521224773834377,0.525987525987526,0.3500347947112039,0.6450939457202505,3.166686773300171,nan,nan,nan,,0.0006088511739411697,0.0,1.0,,1924,1437,1437,0
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_sa16__inr_transformer_fitted_latent__specialization__s1,lichess_top3_sa16,inr_transformer_fitted_latent,specialization,1,0.5254237288135594,0.5254237288135594,0.5060532687651331,0.9418886198547215,nan,nan,nan,nan,,0.091591087224275,5.426025992023919,1.0,,4490,413,413,413
/mnt/data/INR/outputs/full_suite_new_datasets/dmlab_seekavoid_sa16__cvae__single_shift__s0,dmlab_seekavoid_sa16,cvae,single_shift,0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,,0.5998318621269441,1.0323212195865845,1.0,,118,18,18,6
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_sa16__cvae__new_policy__s0,lichess_top3_sa16,cvae,new_policy,0,0.5434933890048712,0.8118503118503119,0.5483646485734168,0.6506610995128741,9.514360427856445,nan,nan,nan,,0.15413448000304425,4.8452953560865195,1.0,,4490,1437,1437,0
/mnt/data/INR/outputs/full_suite_new_datasets/synthetic_grf_10x__cvae__specialization__s0,synthetic_grf_10x,cvae,specialization,0,0.8333333333333334,0.8333333333333334,1.0,1.0,nan,0.4623225927352905,0.5562101404546754,0.30338579416275024,0.6799430805113693,,,1.0,0.8312013016471863,78,6,6,6
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_sa16__inr_diffusion_history_conditioned__no_shift__s1,lichess_top3_sa16,inr_diffusion_history_conditioned,no_shift,1,0.7182952182952183,0.7182952182952183,0.6548856548856549,0.9698544698544699,nan,nan,nan,nan,,0.001018358745155724,0.0,1.0,,4490,962,962,0
/mnt/data/INR/outputs/full_suite_new_datasets/synthetic_grf_10x__inr_diffusion_history_conditioned__single_shift__s1,synthetic_grf_10x,inr_diffusion_history_conditioned,single_shift,1,0.75,0.75,0.75,1.0,nan,0.05871785804629326,0.056104688727894696,0.03660184517502785,0.24231768001178383,,,1.0,1.046576665473938,78,12,12,3
/mnt/data/INR/outputs/full_suite_new_datasets/dmlab_seekavoid_sa16__inr_diffusion_history_conditioned__conflation__s1,dmlab_seekavoid_sa16,inr_diffusion_history_conditioned,conflation,1,1.0,1.0,1.0,1.0,nan,nan,nan,nan,,0.2781065088757396,0.0,1.0,,84,18,18,6
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_sa16__inr_transformer_history_conditioned__generalization__s1,lichess_top3_sa16,inr_transformer_history_conditioned,generalization,1,0.5748440748440748,0.5748440748440748,0.5363825363825364,0.9802494802494802,nan,nan,nan,nan,,0.07657492008712624,5.745533948922433,1.0,,1924,962,962,0
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_full__inr_diffusion_history_conditioned__conflation__s1,lichess_top3_full,inr_diffusion_history_conditioned,conflation,1,0.8681159420289855,0.8681159420289855,0.8623188405797102,0.9492753623188406,nan,nan,nan,nan,,0.0011253657438667567,0.0,1.0,,3217,690,690,205
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_sa16__inr_diffusion_history_conditioned__new_policy__s1,lichess_top3_sa16,inr_diffusion_history_conditioned,new_policy,1,0.48086290883785665,0.7182952182952183,0.4405010438413361,0.6499652052887961,0.06270064413547516,nan,nan,nan,,0.000969379027199635,0.0,1.0,,4490,1437,1437,0
/mnt/data/INR/outputs/full_suite_new_datasets/synthetic_grf_10x__inr_transformer_history_conditioned__novel_generalization__s0,synthetic_grf_10x,inr_transformer_history_conditioned,novel_generalization,0,0.5925925925925926,0.8888888888888888,0.6666666666666666,0.6666666666666666,7.555362224578857,0.836024820804596,0.707789509475095,0.6149635910987854,0.9143439291670262,,,1.0,1.18117718560791,34,27,27,0
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_sa16__inr_transformer_fitted_latent__conflation__s1,lichess_top3_sa16,inr_transformer_fitted_latent,conflation,1,0.7043478260869566,0.7043478260869566,0.7318840579710145,0.8884057971014493,nan,nan,nan,nan,,0.20229574611748818,4.748319232192846,1.0,,3217,690,690,205
/mnt/data/INR/outputs/full_suite_new_datasets/dmlab_seekavoid_full__inr_transformer_fitted_latent__specialization__s0,dmlab_seekavoid_full,inr_transformer_fitted_latent,specialization,0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,,0.2764814814814815,2.494789202654803,1.0,,84,18,18,18
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_sa16__inr_transformer_fitted_latent__new_policy__s0,lichess_top3_sa16,inr_transformer_fitted_latent,new_policy,0,0.4572025052192067,0.682952182952183,0.38900487125956856,0.6506610995128741,0.011829819530248642,nan,nan,nan,,0.20733285132615395,4.441531708960963,1.0,,4490,1437,1437,0
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_sa16__inr_diffusion_history_conditioned__conflation__s1,lichess_top3_sa16,inr_diffusion_history_conditioned,conflation,1,0.8855072463768116,0.8855072463768116,0.7797101449275362,0.9550724637681159,nan,nan,nan,nan,,0.0009002925950934053,0.0,1.0,,3217,690,690,205
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_sa16__inr_transformer_fitted_latent__single_shift__s0,lichess_top3_sa16,inr_transformer_fitted_latent,single_shift,0,0.6101449275362318,0.6101449275362318,0.5869565217391305,0.9710144927536232,nan,nan,nan,nan,,0.20661418747737967,4.455389853279702,1.0,,4490,690,690,205
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_full__cvae__conflation__s0,lichess_top3_full,cvae,conflation,0,0.9260869565217391,0.9260869565217391,0.8246376811594203,0.9681159420289855,nan,nan,nan,nan,,0.1307908070937387,5.266641200559535,1.0,,3217,690,690,205
/mnt/data/INR/outputs/full_suite_new_datasets/dmlab_seekavoid_full__inr_transformer_history_conditioned__conflation__s0,dmlab_seekavoid_full,inr_transformer_history_conditioned,conflation,0,1.0,1.0,1.0,1.0,nan,nan,nan,nan,,0.51,1.4721021722864223,1.0,,84,18,18,9
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_sa16__inr_transformer_history_conditioned__generalization__s0,lichess_top3_sa16,inr_transformer_history_conditioned,generalization,0,0.5904365904365905,0.5904365904365905,0.5301455301455301,0.9677754677754677,nan,nan,nan,nan,,0.0710965888284837,5.75286165326989,1.0,,1924,962,962,0
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_full__inr_transformer_fitted_latent__new_policy__s0,lichess_top3_full,inr_transformer_fitted_latent,new_policy,0,0.4641614474599861,0.6933471933471933,0.39526791927627003,0.651356993736952,0.011162049137055874,nan,nan,nan,,0.20714258533429736,4.443724057677946,1.0,,4490,1437,1437,0
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_sa16__inr_transformer_fitted_latent__new_policy__s1,lichess_top3_sa16,inr_transformer_fitted_latent,new_policy,1,0.4495476687543493,0.6715176715176715,0.38970076548364646,0.6381350034794712,0.009058653376996517,nan,nan,nan,,0.20571743551728727,4.445887748603845,1.0,,4490,1437,1437,0
/mnt/data/INR/outputs/full_suite_new_datasets/synthetic_grf_10x__cvae__specialization__s1,synthetic_grf_10x,cvae,specialization,1,1.0,1.0,1.0,1.0,nan,0.4994220435619354,0.5971286094204428,0.28492674231529236,0.7066979861029289,,,1.0,0.836372660232544,78,6,6,6
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_sa16__inr_transformer_fitted_latent__specialization__s0,lichess_top3_sa16,inr_transformer_fitted_latent,specialization,0,0.5254237288135594,0.5254237288135594,0.5472154963680388,0.9636803874092009,nan,nan,nan,nan,,0.09639953542392567,5.3307819929134,1.0,,4490,413,413,413
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_sa16__cvae__new_policy__s1,lichess_top3_sa16,cvae,new_policy,1,0.5128740431454419,0.7661122661122661,0.5407098121085595,0.651356993736952,9.65656566619873,nan,nan,nan,,0.1572484841573055,4.860808703766649,1.0,,4490,1437,1437,0
/mnt/data/INR/outputs/full_suite_new_datasets/dmlab_seekavoid_sa16__inr_diffusion_history_conditioned__novel_generalization__s1,dmlab_seekavoid_sa16,inr_diffusion_history_conditioned,novel_generalization,1,0.6666666666666666,1.0,,,0.8902152180671692,nan,nan,nan,,0.17317460317460318,0.0,1.0,,26,21,21,0
/mnt/data/INR/outputs/full_suite_new_datasets/dmlab_seekavoid_full__cvae__conflation__s1,dmlab_seekavoid_full,cvae,conflation,1,1.0,1.0,1.0,1.0,nan,nan,nan,nan,,0.4675925925925926,1.618372107611762,1.0,,84,18,18,9
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_sa16__inr_transformer_history_conditioned__novel_generalization__s1,lichess_top3_sa16,inr_transformer_history_conditioned,novel_generalization,1,0.3848295059151009,0.5748440748440748,0.35908141962421714,0.6562282533054976,4.482044696807861,nan,nan,nan,,0.07418600672863089,5.762733610433476,1.0,,1924,1437,1437,0
/mnt/data/INR/outputs/full_suite_new_datasets/synthetic_grf_10x__cvae__novel_generalization__s1,synthetic_grf_10x,cvae,novel_generalization,1,0.5185185185185185,0.7777777777777778,0.5925925925925926,0.5925925925925926,4.929656982421875,1.260396957397461,1.1540468412823546,0.9158111810684204,1.1226740209862616,,,1.0,1.0921540723571777,34,27,27,0
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_full__inr_transformer_fitted_latent__novel_generalization__s1,lichess_top3_full,inr_transformer_fitted_latent,novel_generalization,1,0.3562978427279054,0.5322245322245323,0.3465553235908142,0.6471816283924844,0.0068204402923583984,nan,nan,nan,,0.07350173918001938,5.740083406059035,1.0,,1924,1437,1437,0
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_full__cvae__specialization__s0,lichess_top3_full,cvae,specialization,0,0.612590799031477,0.612590799031477,0.6682808716707022,0.9346246973365617,nan,nan,nan,nan,,0.059233449477351915,5.973858550422837,1.0,,4490,413,413,413
/mnt/data/INR/outputs/full_suite_new_datasets/lichess_top3_sa16__inr_transformer_history_conditioned__specialization__s1,lichess_top3_sa16,inr_transformer_history_conditioned,specialization,1,0.6004842615012107,0.6004842615012107,0.5254237288135594,0.9418886198547215,nan,nan,nan,nan,,0.08756018363005262,5.355852305829065,1.0,,4490,413,413,413
